Title;RG30
Description;Dataset proposed in the paper Vanhoucke, M., Coelho, J., and Batselier, J. (2016). An overview of project data for integrated project management and control. Journal of Modern Project Management, 3(2):6–21.
Number;1800
Format;rcp
ID;Ref1;Ref2;Ref3;LB value;LB ref;LB time;UB value;UB ref;UB time;OPT value;OPT ref;OPT time;CPM;Sum PT;# Act;CNC;OS;SP/I2;AD/I3;LA/I4;I5;TF/I6;# RR;RF/RR;RU/RR;RS/RR;RC/RR;# NR;RF/NR;RU/NR;RS/NR;RC/NR;# Modes
118;Set 1\Pat118.rcp;0;0;66;1;210;66;1;210;66;1;210;36;152;30;2,433;0,430;0,172;0,450;0,192;0,808;0,275;4;0,750;3,000;0,123;0,400;0;0,000;0,000;0,000;0,000;1,000
119;Set 1\Pat119.rcp;0;0;72;6;67315950;72;1;3600140;0;0;0;36;173;30;1,767;0,248;0,172;0,450;0,045;0,640;0,525;4;0,750;3,000;0,067;0,400;0;0,000;0,000;0,000;0,000;1,000
120;Set 1\Pat120.rcp;0;0;54;6;72000290;55;3;6000;0;0;0;25;135;30;0,833;0,156;0,172;0,550;0,046;0,917;0,725;4;0,750;3,000;0,048;0,400;0;0,000;0,000;0,000;0,000;1,000
121;Set 1\Pat121.rcp;0;0;63;6;7902010;63;1;3600030;0;0;0;37;157;30;1,100;0,156;0,172;0,600;0,063;0,658;0,767;4;0,750;3,000;0,069;0,400;0;0,000;0,000;0,000;0,000;1,000
122;Set 1\Pat122.rcp;0;0;92;1;70;92;1;70;92;1;70;45;195;30;2,900;0,515;0,172;0,200;0,212;0,802;0,167;4;0,750;3,000;0,145;0,400;0;0,000;0,000;0,000;0,000;1,000
123;Set 1\Pat123.rcp;0;0;53;5;21000010;55;3;70;0;0;0;32;146;30;0,667;0,126;0,172;0,700;0,040;0,556;0,842;4;0,750;3,000;0,030;0,400;0;0,000;0,000;0,000;0,000;1,000
124;Set 1\Pat124.rcp;0;0;65;1;320;65;1;320;65;1;320;30;150;30;2,567;0,382;0,172;0,350;0,098;0,670;0,408;4;0,750;3,000;0,087;0,400;0;0,000;0,000;0,000;0,000;1,000
125;Set 1\Pat125.rcp;0;0;81;1;350;81;1;350;81;1;350;46;200;30;2,433;0,359;0,172;0,250;0,073;0,635;0,375;4;0,750;3,000;0,067;0,400;0;0,000;0,000;0,000;0,000;1,000
126;Set 1\Pat126.rcp;0;0;72;4;3600020;73;6;720;0;0;0;44;171;30;1,133;0,172;0,172;0,500;0,009;0,563;0,617;4;0,750;3,000;0,081;0,400;0;0,000;0,000;0,000;0,000;1,000
127;Set 1\Pat127.rcp;0;0;84;1;370;84;1;370;84;1;370;48;203;30;2,333;0,409;0,172;0,300;0,061;0,594;0,300;4;0,750;3,000;0,096;0,400;0;0,000;0,000;0,000;0,000;1,000
128;Set 1\Pat128.rcp;0;0;61;1;1460;61;1;1460;61;1;1460;40;150;30;2,267;0,320;0,172;0,300;0,061;0,605;0,450;4;0,750;3,000;0,142;0,400;0;0,000;0,000;0,000;0,000;1,000
129;Set 1\Pat129.rcp;0;0;71;1;214230;71;1;214230;71;1;214230;32;178;30;1,533;0,205;0,172;0,450;0,066;0,770;0,608;4;0,750;3,000;0,095;0,400;0;0,000;0,000;0,000;0,000;1,000
130;Set 1\Pat130.rcp;0;0;72;4;3600010;74;3;6000;0;0;0;28;175;30;0,933;0,145;0,172;0,650;0,042;0,788;0,833;4;0,750;3,000;0,078;0,400;0;0,000;0,000;0,000;0,000;1,000
131;Set 1\Pat131.rcp;0;0;60;1;4870;60;1;4870;60;1;4870;35;151;30;1,567;0,214;0,172;0,450;0,059;0,667;0,583;4;0,750;3,000;0,054;0,400;0;0,000;0,000;0,000;0,000;1,000
132;Set 1\Pat132.rcp;0;0;54;1;11080;54;1;11080;54;1;11080;26;140;30;1,133;0,182;0,172;0,550;0,071;0,882;0,667;4;0,750;3,000;0,090;0,400;0;0,000;0,000;0,000;0,000;1,000
133;Set 1\Pat133.rcp;0;0;75;6;65537440;75;1;3600040;0;0;0;33;191;30;0,733;0,136;0,172;0,600;0,016;0,607;0,792;4;0,750;3,000;0,040;0,400;0;0,000;0,000;0,000;0,000;1,000
134;Set 1\Pat134.rcp;0;0;68;1;7100;68;1;7100;68;1;7100;40;161;30;2,200;0,315;0,172;0,400;0,129;0,663;0,500;4;0,750;3,000;0,104;0,400;0;0,000;0,000;0,000;0,000;1,000
135;Set 1\Pat135.rcp;0;0;76;1;90;76;1;90;76;1;90;40;175;30;2,700;0,503;0,172;0,250;0,149;0,768;0,250;4;0,750;3,000;0,124;0,400;0;0,000;0,000;0,000;0,000;1,000
136;Set 1\Pat136.rcp;0;0;66;1;40;66;1;40;66;1;40;40;148;30;1,867;0,430;0,172;0,250;0,076;0,662;0,317;4;0,750;3,000;0,176;0,400;0;0,000;0,000;0,000;0,000;1,000
137;Set 1\Pat137.rcp;0;0;75;1;10;75;1;10;75;1;10;45;169;30;2,667;0,579;0,172;0,200;0,198;0,821;0,117;4;0,750;3,000;0,090;0,400;0;0,000;0,000;0,000;0,000;1,000
138;Set 1\Pat138.rcp;0;0;58;1;740;58;1;740;58;1;740;28;148;30;2,167;0,290;0,172;0,400;0,085;0,641;0,517;4;0,750;3,000;0,048;0,400;0;0,000;0,000;0,000;0,000;1,000
139;Set 1\Pat139.rcp;0;0;73;1;3800;73;1;3800;73;1;3800;40;176;30;1,033;0,179;0,172;0,350;0,025;0,675;0,633;4;0,750;3,000;0,111;0,400;0;0,000;0,000;0,000;0,000;1,000
140;Set 1\Pat140.rcp;0;0;71;6;70582320;71;4;3600000;0;0;0;28;180;30;0,500;0,136;0,172;0,500;0,000;1,000;0,808;4;0,750;3,000;0,057;0,400;0;0,000;0,000;0,000;0,000;1,000
141;Set 1\Pat141.rcp;0;0;58;6;72000350;60;3;690;0;0;0;25;159;30;0,233;0,097;0,172;0,900;0,000;1,000;0,983;4;0,750;3,000;0,022;0,400;0;0,000;0,000;0,000;0,000;1,000
142;Set 1\Pat142.rcp;0;0;62;1;27730;62;1;27730;62;1;27730;31;160;30;0,933;0,154;0,172;0,500;0,049;0,750;0,717;4;0,750;3,000;0,070;0,400;0;0,000;0,000;0,000;0,000;1,000
143;Set 1\Pat143.rcp;0;0;73;1;3760;73;1;3760;73;1;3760;38;167;30;2,200;0,313;0,172;0,300;0,078;0,674;0,450;4;0,750;3,000;0,093;0,400;0;0,000;0,000;0,000;0,000;1,000
144;Set 1\Pat144.rcp;0;0;71;1;38310;71;1;38310;71;1;38310;34;181;30;1,967;0,269;0,172;0,400;0,074;0,688;0,558;4;0,750;3,000;0,078;0,400;0;0,000;0,000;0,000;0,000;1,000
145;Set 1\Pat145.rcp;0;0;63;1;10;63;1;10;63;1;10;42;144;30;2,267;0,400;0,172;0,200;0,126;0,738;0,358;4;0,750;3,000;0,123;0,400;0;0,000;0,000;0,000;0,000;1,000
146;Set 1\Pat146.rcp;0;0;66;1;120;66;1;120;66;1;120;35;159;30;2,767;0,448;0,172;0,250;0,138;0,738;0,325;4;0,750;3,000;0,083;0,400;0;0,000;0,000;0,000;0,000;1,000
147;Set 1\Pat147.rcp;0;0;79;1;80;79;1;80;79;1;80;36;169;30;2,267;0,400;0,172;0,400;0,076;0,713;0,333;4;0,750;3,000;0,083;0,400;0;0,000;0,000;0,000;0,000;1,000
148;Set 1\Pat148.rcp;0;0;78;1;60;78;1;60;78;1;60;34;175;30;2,700;0,515;0,172;0,300;0,198;0,762;0,258;4;0,750;3,000;0,092;0,400;0;0,000;0,000;0,000;0,000;1,000
149;Set 1\Pat149.rcp;0;0;67;1;3030;67;1;3030;67;1;3030;26;155;30;1,633;0,264;0,172;0,400;0,085;0,731;0,517;4;0,750;3,000;0,102;0,400;0;0,000;0,000;0,000;0,000;1,000
150;Set 1\Pat150.rcp;0;0;57;1;70;57;1;70;57;1;70;37;142;30;2,500;0,411;0,172;0,250;0,140;0,721;0,300;4;0,750;3,000;0,111;0,400;0;0,000;0,000;0,000;0,000;1,000
151;Set 1\Pat151.rcp;0;0;60;4;2850330;60;1;3600020;60;4;2850330;32;162;30;1,367;0,200;0,172;0,600;0,058;0,727;0,600;4;0,750;3,000;0,088;0,400;0;0,000;0,000;0,000;0,000;1,000
152;Set 1\Pat152.rcp;0;0;66;1;80;66;1;80;66;1;80;31;162;30;2,867;0,407;0,172;0,450;0,204;0,788;0,392;4;0,750;3,000;0,051;0,400;0;0,000;0,000;0,000;0,000;1,000
153;Set 1\Pat153.rcp;0;0;69;5;21000010;71;1;3600270;0;0;0;40;173;30;1,533;0,228;0,172;0,450;0,060;0,634;0,592;4;0,750;3,000;0,071;0,400;0;0,000;0,000;0,000;0,000;1,000
154;Set 1\Pat154.rcp;0;0;67;1;50;67;1;50;67;1;50;39;160;30;2,100;0,471;0,172;0,200;0,137;0,706;0,150;4;0,750;3,000;0,128;0,400;0;0,000;0,000;0,000;0,000;1,000
155;Set 1\Pat155.rcp;0;0;71;1;22370;71;1;22370;71;1;22370;43;195;30;1,033;0,186;0,172;0,550;0,046;0,672;0,708;4;0,750;3,000;0,057;0,400;0;0,000;0,000;0,000;0,000;1,000
156;Set 1\Pat156.rcp;0;0;70;1;180;70;1;180;70;1;180;46;157;30;2,800;0,506;0,172;0,200;0,125;0,655;0,217;4;0,750;3,000;0,159;0,400;0;0,000;0,000;0,000;0,000;1,000
157;Set 1\Pat157.rcp;0;0;77;1;2120;77;1;2120;77;1;2120;40;184;30;1,867;0,271;0,172;0,400;0,120;0,658;0,583;4;0,750;3,000;0,082;0,400;0;0,000;0,000;0,000;0,000;1,000
158;Set 1\Pat158.rcp;0;0;70;1;80;70;1;80;70;1;80;37;161;30;2,167;0,340;0,172;0,250;0,095;0,732;0,400;4;0,750;3,000;0,106;0,400;0;0,000;0,000;0,000;0,000;1,000
159;Set 1\Pat159.rcp;0;0;65;1;5230;65;1;5230;65;1;5230;42;160;30;1,367;0,248;0,172;0,200;0,046;0,681;0,358;4;0,750;3,000;0,094;0,400;0;0,000;0,000;0,000;0,000;1,000
160;Set 1\Pat160.rcp;0;0;63;1;220;63;1;220;63;1;220;38;155;30;2,733;0,487;0,172;0,200;0,161;0,776;0,167;4;0,750;3,000;0,157;0,400;0;0,000;0,000;0,000;0,000;1,000
161;Set 1\Pat161.rcp;0;0;67;1;20;67;1;20;67;1;20;47;171;30;2,400;0,432;0,172;0,300;0,151;0,781;0,183;4;0,750;3,000;0,164;0,400;0;0,000;0,000;0,000;0,000;1,000
162;Set 1\Pat162.rcp;0;0;70;1;250;70;1;250;70;1;250;32;184;30;2,200;0,375;0,172;0,250;0,067;0,663;0,392;4;0,750;3,000;0,117;0,400;0;0,000;0,000;0,000;0,000;1,000
163;Set 1\Pat163.rcp;0;0;64;1;39550;64;1;39550;64;1;39550;24;160;30;1,567;0,211;0,172;0,400;0,094;0,696;0,650;4;0,750;3,000;0,072;0,400;0;0,000;0,000;0,000;0,000;1,000
164;Set 1\Pat164.rcp;0;0;70;1;3527430;70;1;3527430;70;1;3527430;34;172;30;1,833;0,241;0,172;0,550;0,090;0,779;0,575;4;0,750;3,000;0,072;0,400;0;0,000;0,000;0,000;0,000;1,000
165;Set 1\Pat165.rcp;0;0;58;1;60;58;1;60;58;1;60;29;126;30;2,833;0,591;0,172;0,250;0,240;0,779;0,092;4;0,750;3,000;0,112;0,400;0;0,000;0,000;0,000;0,000;1,000
166;Set 1\Pat166.rcp;0;0;57;1;11100;57;1;11100;57;1;11100;31;136;30;1,767;0,241;0,172;0,400;0,073;0,647;0,550;4;0,750;3,000;0,086;0,400;0;0,000;0,000;0,000;0,000;1,000
167;Set 1\Pat167.rcp;0;0;65;1;190;65;1;190;65;1;190;47;151;30;2,833;0,474;0,172;0,250;0,178;0,796;0,233;4;0,750;3,000;0,175;0,400;0;0,000;0,000;0,000;0,000;1,000
168;Set 1\Pat168.rcp;0;0;77;1;0;77;1;0;77;1;0;46;171;30;2,633;0,600;0,172;0,150;0,215;0,819;0,100;4;0,750;3,000;0,108;0,400;0;0,000;0,000;0,000;0,000;1,000
169;Set 1\Pat169.rcp;0;0;67;1;250;67;1;250;67;1;250;34;160;30;2,600;0,372;0,172;0,350;0,167;0,691;0,417;4;0,750;3,000;0,136;0,400;0;0,000;0,000;0,000;0,000;1,000
170;Set 1\Pat170.rcp;0;0;75;1;200;75;1;200;75;1;200;43;171;30;1,933;0,317;0,172;0,400;0,071;0,658;0,425;4;0,750;3,000;0,112;0,400;0;0,000;0,000;0,000;0,000;1,000
171;Set 1\Pat171.rcp;0;0;84;1;360;84;1;360;84;1;360;36;191;30;2,467;0,340;0,172;0,400;0,087;0,657;0,458;4;0,750;3,000;0,068;0,400;0;0,000;0,000;0,000;0,000;1,000
172;Set 1\Pat172.rcp;0;0;68;6;72000330;71;3;70;0;0;0;37;182;30;0,600;0,120;0,172;0,650;0,026;0,800;0,858;4;0,750;3,000;0,055;0,400;0;0,000;0,000;0,000;0,000;1,000
173;Set 1\Pat173.rcp;0;0;52;1;1092240;52;1;1092240;52;1;1092240;30;128;30;0,833;0,163;0,172;0,400;0,027;0,792;0,708;4;0,750;3,000;0,112;0,400;0;0,000;0,000;0,000;0,000;1,000
174;Set 1\Pat174.rcp;0;0;79;1;0;79;1;0;79;1;0;41;171;30;2,900;0,577;0,172;0,150;0,208;0,791;0,092;4;0,750;3,000;0,144;0,400;0;0,000;0,000;0,000;0,000;1,000
175;Set 1\Pat175.rcp;0;0;71;1;1010;71;1;1010;71;1;1010;29;167;30;2,600;0,434;0,172;0,450;0,167;0,685;0,358;4;0,750;3,000;0,083;0,400;0;0,000;0,000;0,000;0,000;1,000
176;Set 1\Pat176.rcp;0;0;69;1;5600;69;1;5600;69;1;5600;40;185;30;1,033;0,179;0,172;0,300;0,048;0,938;0,633;4;0,750;3,000;0,072;0,400;0;0,000;0,000;0,000;0,000;1,000
177;Set 1\Pat177.rcp;0;0;80;1;10;80;1;10;80;1;10;41;174;30;2,667;0,577;0,172;0,200;0,138;0,763;0,125;4;0,750;3,000;0,113;0,400;0;0,000;0,000;0,000;0,000;1,000
178;Set 1\Pat178.rcp;0;0;57;1;3220;57;1;3220;57;1;3220;36;148;30;1,600;0,214;0,172;0,400;0,073;0,696;0,617;4;0,750;3,000;0,099;0,400;0;0,000;0,000;0,000;0,000;1,000
179;Set 1\Pat179.rcp;0;0;65;1;640;65;1;640;65;1;640;30;161;30;1,933;0,264;0,172;0,650;0,128;0,677;0,517;4;0,750;3,000;0,067;0,400;0;0,000;0,000;0,000;0,000;1,000
180;Set 1\Pat180.rcp;0;0;69;1;50;69;1;50;69;1;50;38;163;30;1,900;0,384;0,172;0,200;0,103;0,781;0,308;4;0,750;3,000;0,077;0,400;0;0,000;0,000;0,000;0,000;1,000
181;Set 1\Pat181.rcp;0;0;52;1;3580;52;1;3580;52;1;3580;29;131;30;2,200;0,336;0,172;0,400;0,139;0,848;0,392;4;0,750;3,000;0,095;0,400;0;0,000;0,000;0,000;0,000;1,000
182;Set 1\Pat182.rcp;0;0;77;1;60;77;1;60;77;1;60;52;183;30;2,433;0,492;0,172;0,200;0,138;0,632;0,192;4;0,750;3,000;0,087;0,400;0;0,000;0,000;0,000;0,000;1,000
183;Set 1\Pat183.rcp;0;0;69;1;10;69;1;10;69;1;10;33;163;30;2,900;0,508;0,172;0,300;0,189;0,789;0,233;4;0,750;3,000;0,096;0,400;0;0,000;0,000;0,000;0,000;1,000
184;Set 1\Pat184.rcp;0;0;70;1;20;70;1;20;70;1;20;45;159;30;2,600;0,540;0,172;0,050;0,163;0,779;0,067;4;0,750;3,000;0,155;0,400;0;0,000;0,000;0,000;0,000;1,000
185;Set 1\Pat185.rcp;0;0;72;1;20;72;1;20;72;1;20;47;182;30;3,033;0,460;0,172;0,300;0,171;0,776;0,367;4;0,750;3,000;0,071;0,400;0;0,000;0,000;0,000;0,000;1,000
186;Set 1\Pat186.rcp;0;0;62;1;90;62;1;90;62;1;90;31;148;30;1,800;0,372;0,172;0,200;0,046;0,700;0,300;4;0,750;3,000;0,112;0,400;0;0,000;0,000;0,000;0,000;1,000
187;Set 1\Pat187.rcp;0;0;77;1;30;77;1;30;77;1;30;45;151;30;2,667;0,547;0,172;0,250;0,211;0,827;0,217;4;0,750;3,000;0,173;0,400;0;0,000;0,000;0,000;0,000;1,000
188;Set 1\Pat188.rcp;0;0;63;1;140;63;1;140;63;1;140;40;151;30;2,633;0,428;0,172;0,200;0,084;0,544;0,258;4;0,750;3,000;0,103;0,400;0;0,000;0,000;0,000;0,000;1,000
189;Set 1\Pat189.rcp;0;0;59;1;20;59;1;20;59;1;20;31;135;30;2,833;0,577;0,172;0,150;0,198;0,796;0,092;4;0,750;3,000;0,085;0,400;0;0,000;0,000;0,000;0,000;1,000
190;Set 1\Pat190.rcp;0;0;70;6;17015140;70;1;3600030;0;0;0;44;185;30;1,267;0,189;0,172;0,550;0,044;0,679;0,675;4;0,750;3,000;0,089;0,400;0;0,000;0,000;0,000;0,000;1,000
191;Set 1\Pat191.rcp;0;0;74;1;10;74;1;10;74;1;10;42;161;30;3,167;0,570;0,172;0,300;0,224;0,802;0,167;4;0,750;3,000;0,118;0,400;0;0,000;0,000;0,000;0,000;1,000
192;Set 1\Pat192.rcp;0;0;67;1;40;67;1;40;67;1;40;36;164;30;2,733;0,448;0,172;0,350;0,173;0,706;0,425;4;0,750;3,000;0,092;0,400;0;0,000;0,000;0,000;0,000;1,000
193;Set 1\Pat193.rcp;0;0;76;1;10;76;1;10;76;1;10;41;157;30;2,833;0,545;0,172;0,250;0,216;0,802;0,217;4;0,750;3,000;0,075;0,400;0;0,000;0,000;0,000;0,000;1,000
194;Set 1\Pat194.rcp;0;0;76;1;30;76;1;30;76;1;30;39;173;30;2,700;0,480;0,172;0,200;0,175;0,746;0,275;4;0,750;3,000;0,141;0,400;0;0,000;0,000;0,000;0,000;1,000
195;Set 1\Pat195.rcp;0;0;67;1;380;67;1;380;67;1;380;32;152;30;2,433;0,393;0,172;0,300;0,056;0,696;0,425;4;0,750;3,000;0,118;0,400;0;0,000;0,000;0,000;0,000;1,000
196;Set 1\Pat196.rcp;0;0;70;1;30;70;1;30;70;1;30;42;170;30;2,333;0,423;0,172;0,250;0,083;0,700;0,325;4;0,750;3,000;0,122;0,400;0;0,000;0,000;0,000;0,000;1,000
197;Set 1\Pat197.rcp;0;0;73;1;20;73;1;20;73;1;20;44;180;30;2,967;0,439;0,172;0,350;0,183;0,779;0,292;4;0,750;3,000;0,063;0,400;0;0,000;0,000;0,000;0,000;1,000
198;Set 1\Pat198.rcp;0;0;57;1;7390;57;1;7390;57;1;7390;36;151;30;1,667;0,239;0,172;0,500;0,079;0,750;0,608;4;0,750;3,000;0,055;0,400;0;0,000;0,000;0,000;0,000;1,000
199;Set 1\Pat199.rcp;0;0;71;6;4063430;71;1;3600030;0;0;0;37;179;30;1,233;0,172;0,172;0,650;0,076;0,762;0,692;4;0,750;3,000;0,086;0,400;0;0,000;0,000;0,000;0,000;1,000
200;Set 1\Pat200.rcp;0;0;75;1;250;75;1;250;75;1;250;36;169;30;3,067;0,515;0,172;0,150;0,139;0,695;0,233;4;0,750;3,000;0,113;0,400;0;0,000;0,000;0,000;0,000;1,000
201;Set 1\Pat201.rcp;0;0;77;1;4020;77;1;4020;77;1;4020;55;188;30;1,233;0,269;0,276;0,554;0,014;0,421;0,667;4;0,750;3,000;0,061;0,400;0;0,000;0,000;0,000;0,000;1,000
202;Set 1\Pat202.rcp;0;0;69;6;69320190;69;3;70;0;0;0;43;170;30;0,700;0,195;0,276;0,589;0,000;0,571;0,821;4;0,750;3,000;0,059;0,400;0;0,000;0,000;0,000;0,000;1,000
203;Set 1\Pat203.rcp;0;0;70;1;2200;70;1;2200;70;1;2200;42;159;30;2,133;0,418;0,276;0,446;0,059;0,650;0,429;4;0,750;3,000;0,084;0,400;0;0,000;0,000;0,000;0,000;1,000
204;Set 1\Pat204.rcp;0;0;83;1;10;83;1;10;83;1;10;54;171;30;2,500;0,605;0,276;0,339;0,086;0,740;0,292;4;0,750;3,000;0,185;0,400;0;0,000;0,000;0,000;0,000;1,000
205;Set 1\Pat205.rcp;0;0;102;1;0;102;1;0;102;1;0;67;193;30;2,467;0,802;0,276;0,161;0,317;0,901;0,089;4;0,750;3,000;0,192;0,400;0;0,000;0,000;0,000;0,000;1,000
206;Set 1\Pat206.rcp;0;0;79;1;0;79;1;0;79;1;0;62;170;30;2,333;0,747;0,276;0,232;0,259;0,836;0,101;4;0,750;3,000;0,089;0,400;0;0,000;0,000;0,000;0,000;1,000
207;Set 1\Pat207.rcp;0;0;72;1;10;72;1;10;72;1;10;47;153;30;2,400;0,487;0,276;0,375;0,110;0,754;0,411;4;0,750;3,000;0,132;0,400;0;0,000;0,000;0,000;0,000;1,000
208;Set 1\Pat208.rcp;0;0;89;1;10;89;1;10;89;1;10;49;168;30;2,600;0,628;0,276;0,214;0,130;0,768;0,262;4;0,750;3,000;0,100;0,400;0;0,000;0,000;0,000;0,000;1,000
209;Set 1\Pat209.rcp;0;0;68;1;3483810;68;1;3483810;68;1;3483810;48;167;30;0,933;0,244;0,276;0,589;0,014;0,643;0,708;4;0,750;3,000;0,114;0,400;0;0,000;0,000;0,000;0,000;1,000
210;Set 1\Pat210.rcp;0;0;99;1;0;99;1;0;99;1;0;62;177;30;2,367;0,690;0,276;0,250;0,190;0,781;0,137;4;0,750;3,000;0,209;0,400;0;0,000;0,000;0,000;0,000;1,000
211;Set 1\Pat211.rcp;0;0;68;1;10;68;1;10;68;1;10;37;141;30;2,200;0,618;0,276;0,357;0,099;0,718;0,256;4;0,750;3,000;0,164;0,400;0;0,000;0,000;0,000;0,000;1,000
212;Set 1\Pat212.rcp;0;0;70;1;20;70;1;20;70;1;20;48;153;30;1,633;0,559;0,276;0,393;0,015;0,676;0,333;4;0,750;3,000;0,117;0,400;0;0,000;0,000;0,000;0,000;1,000
213;Set 1\Pat213.rcp;0;0;56;1;260;56;1;260;56;1;260;35;135;30;1,267;0,301;0,276;0,500;0,069;0,679;0,625;4;0,750;3,000;0,043;0,400;0;0,000;0,000;0,000;0,000;1,000
214;Set 1\Pat214.rcp;0;0;87;1;0;87;1;0;87;1;0;58;182;30;2,367;0,637;0,276;0,179;0,145;0,781;0,244;4;0,750;3,000;0,097;0,400;0;0,000;0,000;0,000;0,000;1,000
215;Set 1\Pat215.rcp;0;0;76;1;1650;76;1;1650;76;1;1650;60;175;30;1,467;0,329;0,276;0,464;0,042;0,609;0,542;4;0,750;3,000;0,105;0,400;0;0,000;0,000;0,000;0,000;1,000
216;Set 1\Pat216.rcp;0;0;68;1;20;68;1;20;68;1;20;37;147;30;2,100;0,536;0,276;0,304;0,033;0,615;0,321;4;0,750;3,000;0,119;0,400;0;0,000;0,000;0,000;0,000;1,000
217;Set 1\Pat217.rcp;0;0;69;1;110;69;1;110;69;1;110;49;175;30;1,933;0,405;0,276;0,357;0,113;0,660;0,506;4;0,750;3,000;0,097;0,400;0;0,000;0,000;0,000;0,000;1,000
218;Set 1\Pat218.rcp;0;0;76;1;370;76;1;370;76;1;370;54;185;30;1,533;0,324;0,276;0,411;0,096;0,646;0,589;4;0,750;3,000;0,140;0,400;0;0,000;0,000;0,000;0,000;1,000
219;Set 1\Pat219.rcp;0;0;84;1;10;84;1;10;84;1;10;50;184;30;2,467;0,510;0,276;0,482;0,171;0,731;0,363;4;0,750;3,000;0,108;0,400;0;0,000;0,000;0,000;0,000;1,000
220;Set 1\Pat220.rcp;0;0;84;1;80;84;1;80;84;1;80;64;190;30;1,833;0,382;0,276;0,393;0,100;0,683;0,530;4;0,750;3,000;0,129;0,400;0;0,000;0,000;0,000;0,000;1,000
221;Set 1\Pat221.rcp;0;0;78;1;0;78;1;0;78;1;0;55;172;30;2,500;0,552;0,276;0,393;0,107;0,789;0,268;4;0,750;3,000;0,160;0,400;0;0,000;0,000;0,000;0,000;1,000
222;Set 1\Pat222.rcp;0;0;72;1;199050;72;1;199050;72;1;199050;38;175;30;1,300;0,228;0,276;0,589;0,031;0,609;0,762;4;0,750;3,000;0,042;0,400;0;0,000;0,000;0,000;0,000;1,000
223;Set 1\Pat223.rcp;0;0;80;1;0;80;1;0;80;1;0;61;162;30;2,667;0,798;0,276;0,268;0,433;0,918;0,048;4;0,750;3,000;0,147;0,400;0;0,000;0,000;0,000;0,000;1,000
224;Set 1\Pat224.rcp;0;0;58;1;90;58;1;90;58;1;90;39;134;30;1,300;0,310;0,276;0,589;0,026;0,511;0,583;4;0,750;3,000;0,117;0,400;0;0,000;0,000;0,000;0,000;1,000
225;Set 1\Pat225.rcp;0;0;69;1;20;69;1;20;69;1;20;40;173;30;2,333;0,501;0,276;0,482;0,179;0,693;0,393;4;0,750;3,000;0,140;0,400;0;0,000;0,000;0,000;0,000;1,000
226;Set 1\Pat226.rcp;0;0;71;1;4730;71;1;4730;71;1;4730;39;171;30;0,867;0,244;0,276;0,411;0,031;0,714;0,685;4;0,750;3,000;0,099;0,400;0;0,000;0,000;0,000;0,000;1,000
227;Set 1\Pat227.rcp;0;0;80;1;470;80;1;470;80;1;470;43;184;30;2,000;0,448;0,276;0,232;0,055;0,693;0,363;4;0,750;3,000;0,125;0,400;0;0,000;0,000;0,000;0,000;1,000
228;Set 1\Pat228.rcp;0;0;60;1;6330;60;1;6330;60;1;6330;51;147;30;1,100;0,214;0,276;0,643;0,047;0,487;0,738;4;0,750;3,000;0,051;0,400;0;0,000;0,000;0,000;0,000;1,000
229;Set 1\Pat229.rcp;0;0;70;4;96780;70;3;70;70;4;96780;47;167;30;1,200;0,262;0,276;0,607;0,000;0,454;0,696;4;0,750;3,000;0,074;0,400;0;0,000;0,000;0,000;0,000;1,000
230;Set 1\Pat230.rcp;0;0;64;1;0;64;1;0;64;1;0;45;137;30;2,667;0,745;0,276;0,357;0,324;0,909;0,119;4;0,750;3,000;0,217;0,400;0;0,000;0,000;0,000;0,000;1,000
231;Set 1\Pat231.rcp;0;0;117;1;0;117;1;0;117;1;0;73;168;30;2,533;0,878;0,276;0,321;0,860;0,994;0,000;4;0,750;3,000;0,122;0,400;0;0,000;0,000;0,000;0,000;1,000
232;Set 1\Pat232.rcp;0;0;84;1;0;84;1;0;84;1;0;71;159;30;2,500;0,789;0,276;0,196;0,418;0,924;0,071;4;0,750;3,000;0,251;0,400;0;0,000;0,000;0,000;0,000;1,000
233;Set 1\Pat233.rcp;0;0;74;1;30;74;1;30;74;1;30;47;168;30;2,133;0,444;0,276;0,411;0,133;0,774;0,482;4;0,750;3,000;0,104;0,400;0;0,000;0,000;0,000;0,000;1,000
234;Set 1\Pat234.rcp;0;0;71;1;100;71;1;100;71;1;100;55;161;30;1,633;0,418;0,276;0,268;0,065;0,604;0,440;4;0,750;3,000;0,163;0,400;0;0,000;0,000;0,000;0,000;1,000
235;Set 1\Pat235.rcp;0;0;71;1;5150;71;1;5150;71;1;5150;52;161;30;0,600;0,193;0,276;0,714;0,025;1,000;0,839;4;0,750;3,000;0,055;0,400;0;0,000;0,000;0,000;0,000;1,000
236;Set 1\Pat236.rcp;0;0;93;1;50;93;1;50;93;1;50;71;208;30;2,133;0,497;0,276;0,464;0,052;0,679;0,387;4;0,750;3,000;0,176;0,400;0;0,000;0,000;0,000;0,000;1,000
237;Set 1\Pat237.rcp;0;0;63;1;310;63;1;310;63;1;310;52;145;30;1,367;0,264;0,276;0,429;0,000;0,646;0,679;4;0,750;3,000;0,048;0,400;0;0,000;0,000;0,000;0,000;1,000
238;Set 1\Pat238.rcp;0;0;78;1;10;78;1;10;78;1;10;56;170;30;2,233;0,529;0,276;0,268;0,048;0,695;0,327;4;0,750;3,000;0,185;0,400;0;0,000;0,000;0,000;0,000;1,000
