Title;DC2
Description;Dataset proposed in the paper Vanhoucke, M., Coelho, J., and Batselier, J. (2016). An overview of project data for integrated project management and control. Journal of Modern Project Management, 3(2):6–21.
Number;720
Format;rcp
ID;Ref1;Ref2;Ref3;LB value;LB ref;LB time;UB value;UB ref;UB time;OPT value;OPT ref;OPT time;CPM;Sum PT;# Act;CNC;OS;SP/I2;AD/I3;LA/I4;I5;TF/I6;# RR;RF/RR;RU/RR;RS/RR;RC/RR;# NR;RF/NR;RU/NR;RS/NR;RC/NR;# Modes
471;npv75\rcpspdc471.rcp;0;0;454;1;0;454;Sum PT;0;454;1;0;63;454;75;5,720;0,504;0,081;0,145;0,108;0,781;0,118;4;1,000;4,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
472;npv75\rcpspdc472.rcp;0;0;420;1;0;420;Sum PT;0;420;1;0;51;420;75;5,813;0,504;0,081;0,243;0,108;0,805;0,199;4;1,000;4,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
473;npv75\rcpspdc473.rcp;0;0;407;1;0;407;Sum PT;0;407;1;0;45;407;75;5,827;0,503;0,095;0,275;0,125;0,820;0,203;4;1,000;4,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
474;npv75\rcpspdc474.rcp;0;0;373;1;0;373;Sum PT;0;373;1;0;49;373;75;5,680;0,504;0,095;0,207;0,100;0,762;0,235;4;1,000;4,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
475;npv75\rcpspdc475.rcp;0;0;429;1;0;429;Sum PT;0;429;1;0;43;429;75;5,520;0,506;0,081;0,167;0,109;0,764;0,199;4;1,000;4,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
476;npv75\rcpspdc476.rcp;0;0;395;1;0;395;Sum PT;0;395;1;0;52;395;75;5,760;0,502;0,108;0,330;0,107;0,832;0,246;4;1,000;4,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
477;npv75\rcpspdc477.rcp;0;0;401;1;0;401;Sum PT;0;401;1;0;43;401;75;5,520;0,505;0,081;0,157;0,112;0,741;0,208;4;1,000;4,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
478;npv75\rcpspdc478.rcp;0;0;380;1;0;380;Sum PT;0;380;1;0;46;380;75;5,933;0,505;0,095;0,190;0,108;0,753;0,186;4;1,000;4,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
479;npv75\rcpspdc479.rcp;0;0;407;1;0;407;Sum PT;0;407;1;0;49;407;75;5,627;0,505;0,068;0,148;0,172;0,777;0,104;4;1,000;4,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
480;npv75\rcpspdc480.rcp;0;0;353;1;0;353;Sum PT;0;353;1;0;45;353;75;5,853;0,505;0,095;0,247;0,140;0,774;0,292;4;1,000;4,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
481;npv75\rcpspdc481.rcp;0;0;83;CPM;0;83;1;0;83;1;0;83;331;75;4,400;0,752;0,162;0,172;0,159;0,891;0,099;4;0,500;2,000;0,389;0,249;0;0,000;0,000;0,000;0,000;1,000
482;npv75\rcpspdc482.rcp;0;0;94;1;40;94;1;40;94;1;40;87;391;75;4,093;0,752;0,176;0,221;0,165;0,900;0,110;4;0,500;2,000;0,454;0,249;0;0,000;0,000;0,000;0,000;1,000
483;npv75\rcpspdc483.rcp;0;0;94;1;100;94;1;100;94;1;100;90;398;75;3,893;0,754;0,162;0,203;0,139;0,891;0,087;4;0,500;2,000;0,483;0,249;0;0,000;0,000;0,000;0,000;1,000
484;npv75\rcpspdc484.rcp;0;0;89;1;60;89;1;60;89;1;60;86;429;75;4,107;0,752;0,162;0,203;0,206;0,902;0,126;4;0,500;2,000;0,458;0,249;0;0,000;0,000;0,000;0,000;1,000
485;npv75\rcpspdc485.rcp;0;0;92;1;10;92;1;10;92;1;10;90;434;75;4,120;0,752;0,162;0,124;0,144;0,886;0,114;4;0,500;2,000;0,314;0,249;0;0,000;0,000;0,000;0,000;1,000
486;npv75\rcpspdc486.rcp;0;0;91;1;1720;91;1;1720;91;1;1720;82;439;75;4,147;0,754;0,149;0,169;0,158;0,884;0,063;4;0,500;2,000;0,284;0,250;0;0,000;0,000;0,000;0,000;1,000
487;npv75\rcpspdc487.rcp;0;0;95;1;30;95;1;30;95;1;30;89;405;75;4,440;0,751;0,176;0,262;0,200;0,884;0,106;4;0,500;2,000;0,379;0,250;0;0,000;0,000;0,000;0,000;1,000
488;npv75\rcpspdc488.rcp;0;0;88;1;10;88;1;10;88;1;10;84;392;75;3,867;0,752;0,176;0,203;0,187;0,905;0,098;4;0,500;2,000;0,494;0,249;0;0,000;0,000;0,000;0,000;1,000
489;npv75\rcpspdc489.rcp;0;0;98;1;50;98;1;50;98;1;50;95;453;75;3,987;0,752;0,189;0,214;0,133;0,889;0,137;4;0,500;2,000;0,369;0,249;0;0,000;0,000;0,000;0,000;1,000
490;npv75\rcpspdc490.rcp;0;0;93;1;0;93;1;0;93;1;0;90;386;75;4,107;0,754;0,149;0,169;0,147;0,892;0,079;4;0,500;2,000;0,522;0,249;0;0,000;0,000;0,000;0,000;1,000
491;npv75\rcpspdc491.rcp;0;0;182;1;2210;182;1;2210;182;1;2210;99;413;75;4,480;0,752;0,162;0,207;0,208;0,885;0,089;4;0,500;2,000;0,013;0,500;0;0,000;0,000;0,000;0,000;1,000
492;npv75\rcpspdc492.rcp;0;0;149;1;1110;149;1;1110;149;1;1110;85;387;75;4,187;0,754;0,162;0,172;0,173;0,881;0,099;4;0,500;2,000;0,056;0,500;0;0,000;0,000;0,000;0,000;1,000
493;npv75\rcpspdc493.rcp;0;0;180;1;13460;180;1;13460;180;1;13460;82;431;75;4,560;0,752;0,135;0,145;0,225;0,922;0,045;4;0,500;2,000;0,048;0,500;0;0,000;0,000;0,000;0,000;1,000
494;npv75\rcpspdc494.rcp;0;0;174;1;12910;174;1;12910;174;1;12910;80;420;75;4,147;0,753;0,162;0,234;0,163;0,897;0,103;4;0,500;2,000;0,014;0,500;0;0,000;0,000;0,000;0,000;1,000
495;npv75\rcpspdc495.rcp;0;0;199;1;18570;199;1;18570;199;1;18570;104;476;75;3,800;0,753;0,162;0,155;0,197;0,894;0,089;4;0,500;2,000;0,046;0,500;0;0,000;0,000;0,000;0,000;1,000
496;npv75\rcpspdc496.rcp;0;0;165;1;11870;165;1;11870;165;1;11870;79;414;75;4,240;0,752;0,162;0,164;0,149;0,887;0,109;4;0,500;2,000;0,007;0,500;0;0,000;0,000;0,000;0,000;1,000
497;npv75\rcpspdc497.rcp;0;0;172;1;2260;172;1;2260;172;1;2260;105;409;75;3,773;0,752;0,176;0,216;0,139;0,889;0,069;4;0,500;2,000;0,034;0,500;0;0,000;0,000;0,000;0,000;1,000
498;npv75\rcpspdc498.rcp;0;0;189;1;9700;189;1;9700;189;1;9700;79;413;75;4,360;0,754;0,162;0,141;0,192;0,894;0,114;4;0,500;2,000;0,023;0,500;0;0,000;0,000;0,000;0,000;1,000
499;npv75\rcpspdc499.rcp;0;0;169;1;14110;169;1;14110;169;1;14110;84;408;75;4,560;0,751;0,162;0,211;0,214;0,888;0,110;4;0,500;2,000;0,023;0,500;0;0,000;0,000;0,000;0,000;1,000
500;npv75\rcpspdc500.rcp;0;0;161;1;5840;161;1;5840;161;1;5840;91;412;75;4,160;0,753;0,162;0,120;0,159;0,892;0,082;4;0,500;2,000;0,016;0,500;0;0,000;0,000;0,000;0,000;1,000
501;npv75\rcpspdc501.rcp;0;0;254;1;300;254;1;300;254;1;300;84;409;75;4,280;0,752;0,149;0,234;0,221;0,915;0,081;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
502;npv75\rcpspdc502.rcp;0;0;261;1;30;261;1;30;261;1;30;84;420;75;3,947;0,753;0,149;0,160;0,181;0,902;0,052;4;0,500;2,000;0,000;0,750;0;0,000;0,000;0,000;0,000;1,000
503;npv75\rcpspdc503.rcp;0;0;266;1;300;266;1;300;266;1;300;92;450;75;3,933;0,753;0,162;0,234;0,164;0,904;0,109;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
504;npv75\rcpspdc504.rcp;0;0;251;1;10;251;1;10;251;1;10;103;380;75;3,907;0,753;0,176;0,216;0,152;0,899;0,115;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
505;npv75\rcpspdc505.rcp;0;0;249;1;200;249;1;200;249;1;200;82;403;75;3,787;0,752;0,162;0,220;0,162;0,902;0,083;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
506;npv75\rcpspdc506.rcp;0;0;231;1;720;231;1;720;231;1;720;91;375;75;3,880;0,752;0,176;0,145;0,132;0,882;0,105;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
507;npv75\rcpspdc507.rcp;0;0;278;1;30;278;1;30;278;1;30;85;406;75;3,933;0,754;0,149;0,104;0,149;0,885;0,088;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
508;npv75\rcpspdc508.rcp;0;0;248;1;170;248;1;170;248;1;170;85;405;75;4,013;0,753;0,162;0,155;0,167;0,898;0,122;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
509;npv75\rcpspdc509.rcp;0;0;246;1;640;246;1;640;246;1;640;83;432;75;4,293;0,752;0,149;0,134;0,204;0,901;0,079;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
510;npv75\rcpspdc510.rcp;0;0;227;1;390;227;1;390;227;1;390;77;369;75;4,493;0,753;0,162;0,259;0,201;0,911;0,081;4;0,500;2,000;0,000;0,750;0;0,000;0,000;0,000;0,000;1,000
511;npv75\rcpspdc511.rcp;0;0;129;4;321060;129;3;11000;129;4;321060;83;434;75;4,293;0,752;0,149;0,152;0,164;0,899;0,094;4;1,000;4,000;0,147;0,249;0;0,000;0,000;0,000;0,000;1,000
512;npv75\rcpspdc512.rcp;0;0;131;4;2667100;131;3;11000;131;4;2667100;84;415;75;4,440;0,752;0,176;0,192;0,136;0,877;0,117;4;1,000;4,000;0,187;0,249;0;0,000;0,000;0,000;0,000;1,000
513;npv75\rcpspdc513.rcp;0;0;121;1;197980;121;1;197980;121;1;197980;101;398;75;4,187;0,751;0,176;0,204;0,171;0,895;0,101;4;1,000;4,000;0,227;0,249;0;0,000;0,000;0,000;0,000;1,000
514;npv75\rcpspdc514.rcp;0;0;121;4;6947460;121;3;11000;121;4;6947460;92;398;75;4,213;0,753;0,176;0,214;0,135;0,893;0,102;4;1,000;4,000;0,201;0,249;0;0,000;0,000;0,000;0,000;1,000
515;npv75\rcpspdc515.rcp;0;0;131;4;1163260;131;3;11000;131;4;1163260;82;447;75;3,853;0,753;0,149;0,216;0,178;0,894;0,078;4;1,000;4,000;0,158;0,249;0;0,000;0,000;0,000;0,000;1,000
516;npv75\rcpspdc516.rcp;0;0;114;4;2607750;114;3;11000;114;4;2607750;87;381;75;4,093;0,753;0,176;0,198;0,115;0,879;0,092;4;1,000;4,000;0,239;0,249;0;0,000;0,000;0,000;0,000;1,000
517;npv75\rcpspdc517.rcp;0;0;120;1;36600;120;1;36600;120;1;36600;76;404;75;3,733;0,754;0,162;0,168;0,157;0,883;0,121;4;1,000;4,000;0,187;0,249;0;0,000;0,000;0,000;0,000;1,000
518;npv75\rcpspdc518.rcp;0;0;127;4;939090;127;3;11000;127;4;939090;91;430;75;4,187;0,754;0,149;0,117;0,166;0,894;0,095;4;1,000;4,000;0,213;0,249;0;0,000;0,000;0,000;0,000;1,000
519;npv75\rcpspdc519.rcp;0;0;132;4;518690;132;3;11000;132;4;518690;93;444;75;3,853;0,752;0,176;0,185;0,157;0,889;0,066;4;1,000;4,000;0,240;0,249;0;0,000;0,000;0,000;0,000;1,000
520;npv75\rcpspdc520.rcp;0;0;128;4;730190;128;1;3600140;128;4;730190;87;413;75;3,973;0,753;0,176;0,214;0,122;0,878;0,106;4;1,000;4,000;0,199;0,249;0;0,000;0,000;0,000;0,000;1,000
521;npv75\rcpspdc521.rcp;0;0;357;1;0;357;1;0;357;1;0;100;424;75;4,173;0,753;0,176;0,232;0,149;0,892;0,145;4;1,000;4,000;0,009;0,500;0;0,000;0,000;0,000;0,000;1,000
522;npv75\rcpspdc522.rcp;0;0;325;1;40;325;1;40;325;1;40;86;397;75;4,093;0,752;0,176;0,192;0,121;0,882;0,135;4;1,000;4,000;0,000;0,500;0;0,000;0,000;0,000;0,000;1,000
523;npv75\rcpspdc523.rcp;0;0;305;1;40;305;1;40;305;1;40;82;403;75;4,347;0,752;0,135;0,159;0,215;0,897;0,062;4;1,000;4,000;0,006;0,500;0;0,000;0,000;0,000;0,000;1,000
524;npv75\rcpspdc524.rcp;0;0;333;1;480;333;1;480;333;1;480;92;414;75;3,933;0,751;0,189;0,179;0,138;0,889;0,108;4;1,000;4,000;0,006;0,500;0;0,000;0,000;0,000;0,000;1,000
525;npv75\rcpspdc525.rcp;0;0;340;1;10;340;1;10;340;1;10;87;425;75;4,360;0,753;0,149;0,152;0,143;0,891;0,063;4;1,000;4,000;0,006;0,500;0;0,000;0,000;0,000;0,000;1,000
526;npv75\rcpspdc526.rcp;0;0;353;1;0;353;1;0;353;1;0;91;445;75;4,200;0,752;0,176;0,145;0,138;0,886;0,120;4;1,000;4,000;0,007;0,500;0;0,000;0,000;0,000;0,000;1,000
527;npv75\rcpspdc527.rcp;0;0;319;1;0;319;1;0;319;1;0;89;372;75;4,093;0,753;0,149;0,126;0,173;0,883;0,091;4;1,000;4,000;0,008;0,500;0;0,000;0,000;0,000;0,000;1,000
528;npv75\rcpspdc528.rcp;0;0;368;1;10;368;1;10;368;1;10;92;458;75;4,627;0,752;0,149;0,177;0,210;0,908;0,081;4;1,000;4,000;0,000;0,500;0;0,000;0,000;0,000;0,000;1,000
529;npv75\rcpspdc529.rcp;0;0;309;1;40;309;1;40;309;1;40;86;411;75;4,253;0,752;0,176;0,198;0,180;0,892;0,119;4;1,000;4,000;0,007;0,500;0;0,000;0,000;0,000;0,000;1,000
530;npv75\rcpspdc530.rcp;0;0;362;1;50;362;1;50;362;1;50;86;438;75;4,547;0,752;0,162;0,185;0,186;0,894;0,110;4;1,000;4,000;0,000;0,500;0;0,000;0,000;0,000;0,000;1,000
531;npv75\rcpspdc531.rcp;0;0;460;1;0;460;Sum PT;0;460;1;0;94;460;75;3,947;0,753;0,149;0,134;0,172;0,889;0,071;4;1,000;4,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
532;npv75\rcpspdc532.rcp;0;0;438;1;0;438;Sum PT;0;438;1;0;80;438;75;4,253;0,752;0,162;0,185;0,148;0,884;0,112;4;1,000;4,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
533;npv75\rcpspdc533.rcp;0;0;443;1;0;443;Sum PT;0;443;1;0;100;443;75;4,227;0,753;0,189;0,196;0,114;0,867;0,118;4;1,000;4,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
534;npv75\rcpspdc534.rcp;0;0;436;1;0;436;Sum PT;0;436;1;0;103;436;75;4,147;0,752;0,176;0,262;0,187;0,884;0,088;4;1,000;4,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
535;npv75\rcpspdc535.rcp;0;0;427;1;0;427;Sum PT;0;427;1;0;86;427;75;4,413;0,751;0,176;0,238;0,128;0,896;0,102;4;1,000;4,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
536;npv75\rcpspdc536.rcp;0;0;393;1;0;393;Sum PT;0;393;1;0;85;393;75;3,987;0,754;0,149;0,091;0,161;0,882;0,094;4;1,000;4,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
537;npv75\rcpspdc537.rcp;0;0;420;1;0;420;Sum PT;0;420;1;0;94;420;75;4,053;0,754;0,162;0,185;0,159;0,897;0,086;4;1,000;4,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
538;npv75\rcpspdc538.rcp;0;0;416;1;0;416;Sum PT;0;416;1;0;92;416;75;4,333;0,751;0,176;0,179;0,117;0,897;0,102;4;1,000;4,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
539;npv75\rcpspdc539.rcp;0;0;456;1;0;456;Sum PT;0;456;1;0;101;456;75;4,040;0,752;0,176;0,139;0,106;0,882;0,108;4;1,000;4,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
540;npv75\rcpspdc540.rcp;0;0;376;1;0;376;Sum PT;0;376;1;0;89;376;75;4,320;0,753;0,162;0,147;0,157;0,877;0,095;4;1,000;4,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
541;npv100\rcpspdc541.rcp;0;0;75;Capacity LB;0;75;3;170;0;0;0;30;527;100;7,060;0,257;0,040;0,250;0,070;0,640;0,332;4;0,500;2,000;0,118;0,249;0;0,000;0,000;0,000;0,000;1,000
542;npv100\rcpspdc542.rcp;0;0;76;Capacity LB;0;76;3;1000;0;0;0;34;542;100;6,460;0,255;0,040;0,237;0,063;0,623;0,268;4;0,500;2,000;0,133;0,250;0;0,000;0,000;0,000;0,000;1,000
543;npv100\rcpspdc543.rcp;0;0;85;Capacity LB;0;85;3;170;0;0;0;39;564;100;6,600;0,256;0,040;0,250;0,072;0,662;0,266;4;0,500;2,000;0,116;0,250;0;0,000;0,000;0,000;0,000;1,000
544;npv100\rcpspdc544.rcp;0;0;76;Capacity LB;0;76;3;16000;0;0;0;38;553;100;7,070;0,256;0,040;0,368;0,122;0,764;0,324;4;0,500;2,000;0,139;0,250;0;0,000;0,000;0,000;0,000;1,000
545;npv100\rcpspdc545.rcp;0;0;71;Capacity LB;0;71;3;16000;0;0;0;31;508;100;6,500;0,255;0,040;0,316;0,096;0,716;0,284;4;0,500;2,000;0,118;0,250;0;0,000;0,000;0,000;0,000;1,000
546;npv100\rcpspdc546.rcp;0;0;77;Capacity LB;0;77;3;180;0;0;0;36;535;100;6,720;0,256;0,040;0,289;0,066;0,620;0,326;4;0,500;2,000;0,144;0,250;0;0,000;0,000;0,000;0,000;1,000
547;npv100\rcpspdc547.rcp;0;0;84;Capacity LB;0;84;3;1000;0;0;0;40;572;100;6,290;0,256;0,040;0,250;0,067;0,647;0,205;4;0,500;2,000;0,129;0,250;0;0,000;0,000;0,000;0,000;1,000
548;npv100\rcpspdc548.rcp;0;0;80;Capacity LB;0;80;3;16000;0;0;0;39;555;100;7,460;0,256;0,030;0,125;0,067;0,470;0,181;4;0,500;2,000;0,120;0,250;0;0,000;0,000;0,000;0,000;1,000
549;npv100\rcpspdc549.rcp;0;0;69;Capacity LB;0;69;3;16000;0;0;0;34;493;100;6,480;0,256;0,051;0,311;0,075;0,689;0,343;4;0,500;2,000;0,116;0,250;0;0,000;0,000;0,000;0,000;1,000
550;npv100\rcpspdc550.rcp;0;0;76;Capacity LB;0;76;3;170;0;0;0;32;520;100;6,550;0,256;0,040;0,211;0,065;0,650;0,282;4;0,500;2,000;0,151;0,250;0;0,000;0,000;0,000;0,000;1,000
551;npv100\rcpspdc551.rcp;0;0;148;Capacity LB;0;158;3;18000;0;0;0;33;519;100;6,380;0,255;0,051;0,306;0,069;0,670;0,389;4;0,500;2,000;0,000;0,500;0;0,000;0,000;0,000;0,000;1,000
552;npv100\rcpspdc552.rcp;0;0;187;4;21600000;192;3;18000;0;0;0;35;581;100;6,690;0,255;0,051;0,268;0,071;0,659;0,362;4;0,500;2,000;0,011;0,500;0;0,000;0,000;0,000;0,000;1,000
553;npv100\rcpspdc553.rcp;0;0;147;4;30;161;3;18000;0;0;0;34;531;100;7,270;0,256;0,040;0,250;0,064;0,509;0,316;4;0,500;2,000;0,007;0,500;0;0,000;0,000;0,000;0,000;1,000
554;npv100\rcpspdc554.rcp;0;0;158;4;21600850;173;3;18000;0;0;0;38;575;100;6,480;0,257;0,051;0,204;0,043;0,530;0,326;4;0,500;2,000;0,008;0,500;0;0,000;0,000;0,000;0,000;1,000
555;npv100\rcpspdc555.rcp;0;0;171;Capacity LB;0;184;3;18000;0;0;0;40;602;100;6,770;0,256;0,040;0,211;0,067;0,621;0,313;4;0,500;2,000;0,007;0,500;0;0,000;0,000;0,000;0,000;1,000
556;npv100\rcpspdc556.rcp;0;0;152;2;12;161;3;17000;0;0;0;40;542;100;6,730;0,255;0,040;0,237;0,063;0,610;0,308;4;0,500;2,000;0,000;0,500;0;0,000;0,000;0,000;0,000;1,000
557;npv100\rcpspdc557.rcp;0;0;136;4;21601160;149;3;18000;0;0;0;30;506;100;6,750;0,257;0,040;0,158;0,051;0,549;0,258;4;0,500;2,000;0,000;0,500;0;0,000;0,000;0,000;0,000;1,000
558;npv100\rcpspdc558.rcp;0;0;149;4;21600430;157;3;17000;0;0;0;35;526;100;6,920;0,255;0,040;0,263;0,082;0,668;0,284;4;0,500;2,000;0,007;0,500;0;0,000;0,000;0,000;0,000;1,000
559;npv100\rcpspdc559.rcp;0;0;166;Capacity LB;0;180;3;18000;0;0;0;40;613;100;6,050;0,256;0,051;0,311;0,059;0,694;0,383;4;0,500;2,000;0,000;0,500;0;0,000;0,000;0,000;0,000;1,000
560;npv100\rcpspdc560.rcp;0;0;141;4;21600850;157;3;18000;0;0;0;40;542;100;6,570;0,255;0,040;0,197;0,083;0,646;0,274;4;0,500;2,000;0,008;0,500;0;0,000;0,000;0,000;0,000;1,000
561;npv100\rcpspdc561.rcp;0;0;259;4;21600000;270;3;20000;0;0;0;30;530;100;7,000;0,256;0,040;0,237;0,066;0,605;0,297;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
562;npv100\rcpspdc562.rcp;0;0;260;4;21600500;274;3;20000;0;0;0;36;547;100;6,890;0,256;0,051;0,285;0,048;0,631;0,355;4;0,500;2,000;0,000;0,750;0;0,000;0,000;0,000;0,000;1,000
563;npv100\rcpspdc563.rcp;0;0;271;4;21600430;284;3;20000;0;0;0;43;584;100;6,330;0,255;0,040;0,237;0,081;0,674;0,179;4;0,500;2,000;0,000;0,750;0;0,000;0,000;0,000;0,000;1,000
564;npv100\rcpspdc564.rcp;0;0;238;4;21600470;249;3;19000;0;0;0;44;527;100;6,860;0,256;0,040;0,342;0,087;0,696;0,342;4;0,500;2,000;0,000;0,750;0;0,000;0,000;0,000;0,000;1,000
565;npv100\rcpspdc565.rcp;0;0;263;2;10;283;3;20000;0;0;0;42;577;100;6,770;0,255;0,040;0,303;0,084;0,660;0,247;4;0,500;2,000;0,000;0,750;0;0,000;0,000;0,000;0,000;1,000
566;npv100\rcpspdc566.rcp;0;0;256;2;8;267;3;19000;0;0;0;36;483;100;6,670;0,256;0,051;0,323;0,061;0,674;0,419;4;0,500;2,000;0,000;0,750;0;0,000;0,000;0,000;0,000;1,000
567;npv100\rcpspdc567.rcp;0;0;242;2;11;259;3;20000;0;0;0;40;543;100;6,970;0,256;0,040;0,237;0,065;0,627;0,287;4;0,500;2,000;0,000;0,750;0;0,000;0,000;0,000;0,000;1,000
568;npv100\rcpspdc568.rcp;0;0;267;4;21600300;279;3;20000;0;0;0;34;554;100;6,700;0,257;0,040;0,184;0,060;0,597;0,326;4;0,500;2,000;0,000;0,750;0;0,000;0,000;0,000;0,000;1,000
569;npv100\rcpspdc569.rcp;0;0;266;4;21600480;275;3;19000;0;0;0;34;549;100;6,840;0,256;0,040;0,316;0,087;0,710;0,345;4;0,500;2,000;0,000;0,750;0;0,000;0,000;0,000;0,000;1,000
570;npv100\rcpspdc570.rcp;0;0;296;2;10;302;3;20000;0;0;0;36;551;100;6,870;0,256;0,040;0,224;0,069;0,647;0,316;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
571;npv100\rcpspdc571.rcp;0;0;138;Capacity LB;0;143;3;18000;0;0;0;34;532;100;6,930;0,256;0,051;0,374;0,077;0,708;0,366;4;1,000;4,000;0,060;0,250;0;0,000;0,000;0,000;0,000;1,000
572;npv100\rcpspdc572.rcp;0;0;146;Capacity LB;0;151;3;18000;0;0;0;41;574;100;6,170;0,256;0,040;0,276;0,077;0,691;0,287;4;1,000;4,000;0,054;0,250;0;0,000;0,000;0,000;0,000;1,000
573;npv100\rcpspdc573.rcp;0;0;136;Capacity LB;0;142;3;18000;0;0;0;32;534;100;6,830;0,255;0,040;0,237;0,080;0,629;0,279;4;1,000;4,000;0,050;0,250;0;0,000;0,000;0,000;0,000;1,000
574;npv100\rcpspdc574.rcp;0;0;147;4;501310;153;3;18000;0;0;0;31;565;100;6,800;0,256;0,040;0,211;0,070;0,642;0,318;4;1,000;4,000;0,061;0,250;0;0,000;0,000;0,000;0,000;1,000
575;npv100\rcpspdc575.rcp;0;0;146;Capacity LB;0;150;3;18000;0;0;0;34;558;100;7,040;0,257;0,030;0,139;0,078;0,501;0,160;4;1,000;4,000;0,062;0,250;0;0,000;0,000;0,000;0,000;1,000
576;npv100\rcpspdc576.rcp;0;0;139;Capacity LB;0;143;3;17000;0;0;0;33;541;100;6,500;0,255;0,040;0,211;0,061;0,588;0,242;4;1,000;4,000;0,053;0,250;0;0,000;0,000;0,000;0,000;1,000
577;npv100\rcpspdc577.rcp;0;0;141;Capacity LB;0;145;3;18000;0;0;0;35;539;100;6,960;0,255;0,051;0,460;0,090;0,778;0,372;4;1,000;4,000;0,055;0,250;0;0,000;0,000;0,000;0,000;1,000
578;npv100\rcpspdc578.rcp;0;0;132;Capacity LB;0;137;3;18000;0;0;0;36;522;100;6,610;0,255;0,051;0,345;0,067;0,702;0,400;4;1,000;4,000;0,063;0,250;0;0,000;0,000;0,000;0,000;1,000
579;npv100\rcpspdc579.rcp;0;0;134;Capacity LB;0;141;3;18000;0;0;0;37;528;100;7,360;0,256;0,040;0,329;0,095;0,693;0,353;4;1,000;4,000;0,055;0,250;0;0,000;0,000;0,000;0,000;1,000
580;npv100\rcpspdc580.rcp;0;0;128;Capacity LB;0;133;3;18000;0;0;0;39;498;100;6,790;0,255;0,051;0,323;0,064;0,678;0,351;4;1,000;4,000;0,051;0,250;0;0,000;0,000;0,000;0,000;1,000
581;npv100\rcpspdc581.rcp;0;0;387;4;21601990;387;3;21000;0;0;0;35;548;100;6,780;0,256;0,040;0,289;0,089;0,661;0,329;4;1,000;4,000;0,000;0,500;0;0,000;0,000;0,000;0,000;1,000
582;npv100\rcpspdc582.rcp;0;0;390;4;21600380;402;3;21000;0;0;0;38;579;100;6,770;0,256;0,040;0,263;0,076;0,653;0,289;4;1,000;4,000;0,000;0,500;0;0,000;0,000;0,000;0,000;1,000
583;npv100\rcpspdc583.rcp;0;0;356;2;11;368;3;21000;0;0;0;35;547;100;6,650;0,254;0,051;0,434;0,083;0,755;0,351;4;1,000;4,000;0,000;0,500;0;0,000;0,000;0,000;0,000;1,000
584;npv100\rcpspdc584.rcp;0;0;379;2;12;385;3;21000;0;0;0;39;565;100;6,310;0,255;0,040;0,289;0,071;0,694;0,250;4;1,000;4,000;0,000;0,500;0;0,000;0,000;0,000;0,000;1,000
585;npv100\rcpspdc585.rcp;0;0;401;2;12;411;3;21000;0;0;0;36;575;100;6,360;0,255;0,040;0,105;0,050;0,531;0,192;4;1,000;4,000;0,000;0,500;0;0,000;0,000;0,000;0,000;1,000
586;npv100\rcpspdc586.rcp;0;0;431;2;12;440;3;21000;0;0;0;34;584;100;6,840;0,255;0,040;0,211;0,068;0,629;0,284;4;1,000;4,000;0,000;0,500;0;0,000;0,000;0,000;0,000;1,000
587;npv100\rcpspdc587.rcp;0;0;412;2;16;412;3;210;0;0;0;35;556;100;6,830;0,257;0,040;0,211;0,058;0,600;0,324;4;1,000;4,000;0,000;0,500;0;0,000;0,000;0,000;0,000;1,000
